query_id,category,query,rank,passage_id,source_path,heading,text_snippet,expected_source_paths,pre_labeled_relevant,relevant
api-12,technical-token,ORJSONResponse,2,097fc3f8b29cb1c089077ed7eb2f1242c6efe0ab02608c778d531d65490387b6,release-notes.md#refactors,Release Notes,"* ♻ Remove `media_type` from `ORJSONResponse` as it's inherited from the parent class. PR [#5805](https://github.com/tiangolo/fastapi/pull/5805) by [@Kludex](https://github.com/Kludex). * ♻ Instantiate `HTTPException` only when needed, optimization refactor. PR [#5356](https://github.com/tiangolo/fa",advanced/custom-response.md,,
api-12,technical-token,ORJSONResponse,3,3d72607de11478a50b6b070c031ddf00fb5467af473b922750db5410aef84fb8,advanced/custom-response.md#orjsonresponse,"Custom Response - HTML, Stream, File, others","A fast alternative JSON response using <a href=""https://github.com/ijl/orjson"" class=""external-link"" target=""_blank"">`orjson`</a>, as you read above.  /// info  This requires installing `orjson` for example with `pip install orjson`.  ///",advanced/custom-response.md,1,1
api-12,technical-token,ORJSONResponse,4,c8dbabf9f8eb102a06fc008d876db22c15c79c891900e4679c2ed102cedbcaee,release-notes.md#features,Release Notes,* ✨ Export `WebSocketState` in `fastapi.websockets`. PR [#4376](https://github.com/tiangolo/fastapi/pull/4376) by [@matiuszka](https://github.com/matiuszka). * ✨ Support Python internal description on Pydantic model's docstring. PR [#3032](https://github.com/tiangolo/fastapi/pull/3032) by [@Kludex](,advanced/custom-response.md,,
api-12,technical-token,ORJSONResponse,5,ff32bc257d48ce07881df3718691477d3f94224673d25dd32ae14a894305f016,advanced/custom-response.md#ujsonresponse,"Custom Response - HTML, Stream, File, others","An alternative JSON response using <a href=""https://github.com/ultrajson/ultrajson"" class=""external-link"" target=""_blank"">`ujson`</a>.  /// info  This requires installing `ujson` for example with `pip install ujson`.  ///  /// warning  `ujson` is less careful than Python's built-in implementation in",advanced/custom-response.md,1,1
api-13,technical-token,TestClient,1,00312bf33c614b027eca304a39c3eec4f4f0a708ae26bca8d14e557a3ed60c2c,reference/testclient.md#test-client-testclient,Test Client - `TestClient`,"You can use the `TestClient` class to test FastAPI applications without creating an actual HTTP and socket connection, just communicating directly with the FastAPI code.  Read more about it in the [FastAPI docs for Testing](https://fastapi.tiangolo.com/tutorial/testing/).  You can import it directly",tutorial/testing.md,,
api-13,technical-token,TestClient,2,647529334270cdf19a7417c1a459aa862f52134ca6510166a6f90079e665375d,advanced/testing-websockets.md#testing-websockets,Testing WebSockets,"You can use the same `TestClient` to test WebSockets.  For this, you use the `TestClient` in a `with` statement, connecting to the WebSocket:  {* ../../docs_src/app_testing/tutorial002.py hl[27:31] *}  /// note  For more details, check Starlette's documentation for <a href=""https://www.starlette.io/",tutorial/testing.md,1,1
api-13,technical-token,TestClient,3,0e5133a4df9a361dbd812d3b96117feee8d6b4a75c25618a8e6c71831f8d75f7,advanced/async-tests.md#httpx,Async Tests,"Even if your **FastAPI** application uses normal `def` functions instead of `async def`, it is still an `async` application underneath.  The `TestClient` does some magic inside to call the asynchronous FastAPI application in your normal `def` test functions, using standard pytest. But that magic doe",tutorial/testing.md,,
api-13,technical-token,TestClient,4,a8a413bc5369c0f72f6a92a247705401b3f592b7ecf772cac99142daa7c7593f,tutorial/testing.md#using-testclient,Testing,"/// info  To use `TestClient`, first install <a href=""https://www.python-httpx.org"" class=""external-link"" target=""_blank"">`httpx`</a>.  Make sure you create a [virtual environment](../virtual-environments.md){.internal-link target=_blank}, activate it, and then install it, for example:  ```console $",tutorial/testing.md,1,1
api-13,technical-token,TestClient,5,67cd61e2c921784183904e2e9b5dd211735ad8f64ad913dc10a96ab1a3ed73a4,advanced/testing-events.md#testing-events-startup-shutdown,Testing Events: startup - shutdown,"When you need your event handlers (`startup` and `shutdown`) to run in your tests, you can use the `TestClient` with a `with` statement:  {* ../../docs_src/app_testing/tutorial003.py hl[9:12,20:24] *}",tutorial/testing.md,1,1
api-14,technical-token,WebSocket,1,e3b0b4ccda2b4a98f5d4a67850685e5a85d6fea9ddc1ad6c79d0499788cb9d34,advanced/websockets.md#more-info,WebSockets,"To learn more about the options, check Starlette's documentation for:  * <a href=""https://www.starlette.io/websockets/"" class=""external-link"" target=""_blank"">The `WebSocket` class</a>. * <a href=""https://www.starlette.io/endpoints/#websocketendpoint"" class=""external-link"" target=""_blank"">Class-based",advanced/websockets.md,1,1
api-14,technical-token,WebSocket,2,4ce427a29d756c45fdb4f8919765f125eaa8d45f332f876932e49129aad98735,advanced/websockets.md#create-a-websocket,WebSockets,"In your **FastAPI** application, create a `websocket`:  {* ../../docs_src/websockets/tutorial001.py hl[1,46:47] *}  /// note | Technical Details  You could also use `from starlette.websockets import WebSocket`.  **FastAPI** provides the same `WebSocket` directly just as a convenience for you, the de",advanced/websockets.md,1,1
api-14,technical-token,WebSocket,3,448da2baba2454fd8c81c5eb238852b9fdb6d252d1910d457535cbd7d1d87413,advanced/websockets.md#using-depends-and-others,WebSockets,"In WebSocket endpoints you can import from `fastapi` and use:  * `Depends` * `Security` * `Cookie` * `Header` * `Path` * `Query`  They work the same way as for other FastAPI endpoints/*path operations*:  {* ../../docs_src/websockets/tutorial002_an_py310.py hl[68:69,82] *}  /// info  As this is a Web",advanced/websockets.md,1,1
api-14,technical-token,WebSocket,4,70bb685297a9637f75fb22e909b52c5423ddc398863465f1cbc4ff4886c9553b,release-notes.md#features,Release Notes,* ✨ Add support for `dependencies` in WebSocket routes. PR [#4534](https://github.com/tiangolo/fastapi/pull/4534) by [@paulo-raca](https://github.com/paulo-raca). * ✨ Add exception handler for `WebSocketRequestValidationError` (which also allows to override it). PR [#6030](https://github.com/tiangol,advanced/websockets.md,,
api-14,technical-token,WebSocket,5,cc338318dbe0632c6b1e9b42baad4b3c40ad42ed909a6550ca770171e8428952,advanced/websockets.md#await-for-messages-and-send-messages,WebSockets,"In your WebSocket route you can `await` for messages and send messages.  {* ../../docs_src/websockets/tutorial001.py hl[48:52] *}  You can receive and send binary, text, and JSON data.",advanced/websockets.md,1,1
api-15,technical-token,root_path,1,85d3234c2760888a079dc01e69392a8633e20b29f12341cdeb752fd76adaf1c5,advanced/behind-a-proxy.md#setting-the-root-path-in-the-fastapi-app,Behind a Proxy,"Alternatively, if you don't have a way to provide a command line option like `--root-path` or equivalent, you can set the `root_path` parameter when creating your FastAPI app:  {* ../../docs_src/behind_a_proxy/tutorial002.py hl[3] *}  Passing the `root_path` to `FastAPI` would be the equivalent of p",advanced/behind-a-proxy.md,1,1
api-15,technical-token,root_path,2,a626c2d0c712e569ece041a3618813fdbf82322f8da07317261eaa4f60a0f628,advanced/behind-a-proxy.md#disable-automatic-server-from-root-path,Behind a Proxy,"If you don't want **FastAPI** to include an automatic server using the `root_path`, you can use the parameter `root_path_in_servers=False`:  {* ../../docs_src/behind_a_proxy/tutorial004.py hl[9] *}  and then it won't include it in the OpenAPI schema.",advanced/behind-a-proxy.md,1,1
api-15,technical-token,root_path,3,d58505cffa4f39b5a6ed3a50de683b820ab485d87ece199ef86981a9852d4f97,advanced/behind-a-proxy.md#behind-a-proxy,Behind a Proxy,"In some situations, you might need to use a **proxy** server like Traefik or Nginx with a configuration that adds an extra path prefix that is not seen by your application.  In these cases you can use `root_path` to configure your application.  The `root_path` is a mechanism provided by the ASGI spe",advanced/behind-a-proxy.md,1,1
api-15,technical-token,root_path,4,70d2e69d73607080551e2e5bd8fbeacd91a7b75a724082b8d02fb5ffa746c8c0,advanced/behind-a-proxy.md#mounting-a-sub-application,Behind a Proxy,"If you need to mount a sub-application (as described in [Sub Applications - Mounts](sub-applications.md){.internal-link target=_blank}) while also using a proxy with `root_path`, you can do it normally, as you would expect.  FastAPI will internally use the `root_path` smartly, so it will just work. ",advanced/behind-a-proxy.md,1,1
api-15,technical-token,root_path,5,c8616d9ff34fd09de6105aeea05d612a7b02432f475c55c27e028c6c51011020,advanced/behind-a-proxy.md#providing-the-root-path,Behind a Proxy,"To achieve this, you can use the command line option `--root-path` like:  <div class=""termy"">  ```console $ fastapi run main.py --root-path /api/v1  <span style=""color: green;"">INFO</span>:     Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit) ```  </div>  If you use Hypercorn, it also",advanced/behind-a-proxy.md,1,1
env-01,technical-token,APP_NAME environment variable settings BaseSettings,1,299f2e8a49584bc662bd2a09a9831ef302b1fceb8b76bbaa4cad0881e48d299d,advanced/settings.md#run-the-server,Settings and Environment Variables,"Next, you would run the server passing the configurations as environment variables, for example you could set an `ADMIN_EMAIL` and `APP_NAME` with:  <div class=""termy"">  ```console $ ADMIN_EMAIL=""deadpool@example.com"" APP_NAME=""ChimichangApp"" fastapi run main.py  <span style=""color: green;"">INFO</sp",advanced/settings.md,1,1
env-01,technical-token,APP_NAME environment variable settings BaseSettings,2,82a90d46b9563fa64fa9622ff02ea478cc835d7c2f55a51c231027ef60d9e441,advanced/settings.md#create-the-settings-object,Settings and Environment Variables,"Import `BaseSettings` from Pydantic and create a sub-class, very much like with a Pydantic model.  The same way as with Pydantic models, you declare class attributes with type annotations, and possibly default values.  You can use all the same validation features and tools you use for Pydantic model",advanced/settings.md,1,1
env-01,technical-token,APP_NAME environment variable settings BaseSettings,3,f52b9e940f696c682599470a43a5488b914cf6a5e783f751ae8411be7313ed1c,advanced/settings.md#settings-and-environment-variables,Settings and Environment Variables,"In many cases your application could need some external settings or configurations, for example secret keys, database credentials, credentials for email services, etc.  Most of these settings are variable (can change), like database URLs. And many could be sensitive, like secrets.  For this reason i",advanced/settings.md,1,1
env-01,technical-token,APP_NAME environment variable settings BaseSettings,4,3ba8ff64e551f9acc4f459e70755698737156033595dcc004af945ed005b9bbb,environment-variables.md#environment-variables,Environment Variables,"/// tip  If you already know what ""environment variables"" are and how to use them, feel free to skip this.  ///  An environment variable (also known as ""**env var**"") is a variable that lives **outside** of the Python code, in the **operating system**, and could be read by your Python code (or by ot",advanced/settings.md,,
env-01,technical-token,APP_NAME environment variable settings BaseSettings,5,e4c6aa4ae8c52fc435c0ba62ac51289fc476f3ae6c30c7c7bc8293ff48441cb0,environment-variables.md#types-and-validation,Environment Variables,"These environment variables can only handle **text strings**, as they are external to Python and have to be compatible with other programs and the rest of the system (and even with different operating systems, as Linux, Windows, macOS).  That means that **any value** read in Python from an environme",advanced/settings.md,,
env-02,technical-token,CORS allow_origins allow_methods,1,339e9460ddad1a42b3db3afeb69bf85b26d43913b218fe61d4867a118f448762,tutorial/cors.md#use-corsmiddleware,CORS (Cross-Origin Resource Sharing),"* `allow_origins` - A list of origins that should be permitted to make cross-origin requests. E.g. `['https://example.org', 'https://www.example.org']`. You can use `['*']` to allow any origin. * `allow_origin_regex` - A regex string to match against origins that should be permitted to make cross-or",tutorial/cors.md,1,1
env-02,technical-token,CORS allow_origins allow_methods,2,8c4d4c9794a9803e955dae45c66514202d79683db86a1658383aa1705b25a802,release-notes.md#docs,Release Notes,"golo/fastapi/pull/1995) by [@AlejoAsd](https://github.com/AlejoAsd). * 📝 Add note in CORS tutorial about allow_origins with [""*""] and allow_credentials. PR [#1895](https://github.com/tiangolo/fastapi/pull/1895) by [@dsmurrell](https://github.com/dsmurrell). * 📝 Add deployment to Deta, the first gold",tutorial/cors.md,,
